,experiment_id,methodological_detail_id,qualitative_outcome,disease_id,meddra_level,meddra_id,location_id,disease_name,organism_id,organism_name,organism_ncbi_id,subject_value,control_value,ratio,method_name,sample_name,host_type,host_id,publication_id,control_name,response_name,response_unit
1829,1978,,Elevated,15,preferred_term,10009033,15,Chronic Obstructive Pulmonary Disease,43,Bifidobacterium,41200,,,,16S rRNA pyrosequencing,Bronchoalveolar lavage,Human,267,241,Healthy individuals with normal lung function,,
1830,1979,,Elevated,15,preferred_term,10009033,15,Chronic Obstructive Pulmonary Disease,62,Streptococcus,1306,,,,16S rRNA pyrosequencing,Bronchoalveolar lavage,Human,267,241,Healthy individuals with normal lung function,,
1831,1980,,Elevated,15,preferred_term,10009033,15,Chronic Obstructive Pulmonary Disease,100,Abiotrophia,76631,,,,16S rRNA pyrosequencing,Bronchoalveolar lavage,Human,267,241,Healthy individuals with normal lung function,,
1832,1981,,Elevated,15,preferred_term,10009033,15,Chronic Obstructive Pulmonary Disease,391,Bulleidia,118747,,,,16S rRNA pyrosequencing,Bronchoalveolar lavage,Human,267,241,Healthy individuals with normal lung function,,
1833,1982,,Elevated,15,preferred_term,10009033,15,Chronic Obstructive Pulmonary Disease,50,Clostridium symbiosum,1512,,,,16S rRNA pyrosequencing,Bronchoalveolar lavage,Human,267,241,Healthy individuals with normal lung function,,
1834,1983,,Elevated,15,preferred_term,10009033,15,Chronic Obstructive Pulmonary Disease,35,Veillonella,29465,,,,16S rRNA pyrosequencing,Bronchoalveolar lavage,Human,267,241,Healthy individuals with normal lung function,,
1835,1984,,Elevated,15,preferred_term,10009033,15,Chronic Obstructive Pulmonary Disease,89,Selenomonas,970,,,,16S rRNA pyrosequencing,Bronchoalveolar lavage,Human,267,241,Healthy individuals with normal lung function,,
1836,1985,,Elevated,15,preferred_term,10009033,15,Chronic Obstructive Pulmonary Disease,500,Centipeda,82202,,,,16S rRNA pyrosequencing,Bronchoalveolar lavage,Human,267,241,Healthy individuals with normal lung function,,
1837,1986,,Elevated,15,preferred_term,10009033,15,Chronic Obstructive Pulmonary Disease,91,Catonella,43996,,,,16S rRNA pyrosequencing,Bronchoalveolar lavage,Human,267,241,Healthy individuals with normal lung function,,
1838,1987,,Elevated,15,preferred_term,10009033,15,Chronic Obstructive Pulmonary Disease,431,Oribacterium,265975,,,,16S rRNA pyrosequencing,Bronchoalveolar lavage,Human,267,241,Healthy individuals with normal lung function,,
1839,1988,,Elevated,15,preferred_term,10009033,15,Chronic Obstructive Pulmonary Disease,414,Butyrivibrio,830,,,,16S rRNA pyrosequencing,Bronchoalveolar lavage,Human,267,241,Healthy individuals with normal lung function,,
1840,1989,,Elevated,15,preferred_term,10009033,15,Chronic Obstructive Pulmonary Disease,59,Eubacterium,142586,,,,16S rRNA pyrosequencing,Bronchoalveolar lavage,Human,267,241,Healthy individuals with normal lung function,,
1841,1990,,Elevated,15,preferred_term,10009033,15,Chronic Obstructive Pulmonary Disease,501,Anaerosporobacter,653683,,,,16S rRNA pyrosequencing,Bronchoalveolar lavage,Human,267,241,Healthy individuals with normal lung function,,
1842,1991,,Elevated,15,preferred_term,10009033,15,Chronic Obstructive Pulmonary Disease,79,Peptostreptococcus,1262,,,,16S rRNA pyrosequencing,Bronchoalveolar lavage,Human,267,241,Healthy individuals with normal lung function,,
1843,1992,,Elevated,15,preferred_term,10009033,15,Chronic Obstructive Pulmonary Disease,78,Parvimonas,543311,,,,16S rRNA pyrosequencing,Bronchoalveolar lavage,Human,267,241,Healthy individuals with normal lung function,,
1844,1993,,Elevated,15,preferred_term,10009033,15,Chronic Obstructive Pulmonary Disease,246,Leptotrichia,32067,,,,16S rRNA pyrosequencing,Bronchoalveolar lavage,Human,267,241,Healthy individuals with normal lung function,,
1845,1994,,Elevated,15,preferred_term,10009033,15,Chronic Obstructive Pulmonary Disease,77,Fusobacterium,68766,,,,16S rRNA pyrosequencing,Bronchoalveolar lavage,Human,267,241,Healthy individuals with normal lung function,,
1846,1995,,Elevated,15,preferred_term,10009033,15,Chronic Obstructive Pulmonary Disease,77,Fusobacterium,68766,,,,16S rRNA pyrosequencing,Bronchoalveolar lavage,Human,267,241,Healthy individuals with normal lung function,,
1847,1996,,Elevated,15,preferred_term,10009033,15,Chronic Obstructive Pulmonary Disease,502,Balneimonas,186650,,,,16S rRNA pyrosequencing,Bronchoalveolar lavage,Human,267,241,Healthy individuals with normal lung function,,
1848,1997,,Elevated,15,preferred_term,10009033,15,Chronic Obstructive Pulmonary Disease,245,Kingella,32257,,,,16S rRNA pyrosequencing,Bronchoalveolar lavage,Human,267,241,Healthy individuals with normal lung function,,
1849,1998,,Elevated,15,preferred_term,10009033,15,Chronic Obstructive Pulmonary Disease,102,Aeromonas,647,,,,16S rRNA pyrosequencing,Bronchoalveolar lavage,Human,267,241,Healthy individuals with normal lung function,,
1850,1999,,Elevated,15,preferred_term,10009033,15,Chronic Obstructive Pulmonary Disease,83,Serratia,616,,,,16S rRNA pyrosequencing,Bronchoalveolar lavage,Human,267,241,Healthy individuals with normal lung function,,
1851,2000,,Elevated,15,preferred_term,10009033,15,Chronic Obstructive Pulmonary Disease,503,Desulfobulbus,893,,,,16S rRNA pyrosequencing,Bronchoalveolar lavage,Human,267,241,Healthy individuals with normal lung function,,
1852,2001,,Elevated,15,preferred_term,10009033,15,Chronic Obstructive Pulmonary Disease,291,Campylobacter,194,,,,16S rRNA pyrosequencing,Bronchoalveolar lavage,Human,267,241,Healthy individuals with normal lung function,,
1853,2002,,Elevated,15,preferred_term,10009033,15,Chronic Obstructive Pulmonary Disease,504,Dysgonomonas,156973,,,,16S rRNA pyrosequencing,Bronchoalveolar lavage,Human,267,241,Healthy individuals with normal lung function,,
1854,2003,,Elevated,15,preferred_term,10009033,15,Chronic Obstructive Pulmonary Disease,284,Tannerella,195950,,,,16S rRNA pyrosequencing,Bronchoalveolar lavage,Human,267,241,Healthy individuals with normal lung function,,
1855,2004,,Elevated,15,preferred_term,10009033,15,Chronic Obstructive Pulmonary Disease,44,Prevotella,59823,,,,16S rRNA pyrosequencing,Bronchoalveolar lavage,Human,267,241,Healthy individuals with normal lung function,,
1856,2005,,Elevated,15,preferred_term,10009033,15,Chronic Obstructive Pulmonary Disease,86,Hallella,52228,,,,16S rRNA pyrosequencing,Bronchoalveolar lavage,Human,267,241,Healthy individuals with normal lung function,,
1857,2006,,Elevated,15,preferred_term,10009033,15,Chronic Obstructive Pulmonary Disease,97,Capnocytophaga,44737,,,,16S rRNA pyrosequencing,Bronchoalveolar lavage,Human,267,241,Healthy individuals with normal lung function,,
1858,2007,,Reduced,15,preferred_term,10009033,15,Chronic Obstructive Pulmonary Disease,496,Arthrobacter,1663,,,,16S rRNA pyrosequencing,Bronchoalveolar lavage,Human,267,241,Healthy individuals with normal lung function,,
1859,2008,,Reduced,15,preferred_term,10009033,15,Chronic Obstructive Pulmonary Disease,497,Modestobacter,88138,,,,16S rRNA pyrosequencing,Bronchoalveolar lavage,Human,267,241,Healthy individuals with normal lung function,,
1860,2009,,Reduced,15,preferred_term,10009033,15,Chronic Obstructive Pulmonary Disease,498,Humicoccus,53460,,,,16S rRNA pyrosequencing,Bronchoalveolar lavage,Human,267,241,Healthy individuals with normal lung function,,
1861,2010,,Reduced,15,preferred_term,10009033,15,Chronic Obstructive Pulmonary Disease,499,Thermoactinomyces,2032,,,,16S rRNA pyrosequencing,Bronchoalveolar lavage,Human,267,241,Healthy individuals with normal lung function,,
1862,2011,,Reduced,15,preferred_term,10009033,15,Chronic Obstructive Pulmonary Disease,68,Citrobacter,544,,,,16S rRNA pyrosequencing,Bronchoalveolar lavage,Human,267,241,Healthy individuals with normal lung function,,
1863,2012,,Reduced,15,preferred_term,10009033,15,Chronic Obstructive Pulmonary Disease,644,anaerobacter,,,,,16S rRNA pyrosequencing,Bronchoalveolar lavage,Human,267,241,Healthy individuals with normal lung function,,
1806,1954,,Elevated,101,preferred_term,10042945,10,Systemic lupus erythematosus,632,Rhodococcus,1827,,,,,Faeces,Human,271,229,Healthy control,,
1807,1955,,Elevated,101,preferred_term,10042945,10,Systemic lupus erythematosus,633,Eggerthella,84111,,,,16S rRNA sequencing,Faeces,Human,271,229,Healthy control,,
1808,1956,,Elevated,101,preferred_term,10042945,10,Systemic lupus erythematosus,330,Klebsiella,570,,,,16S rRNA sequencing,Faeces,Human,271,229,Healthy control,,
1809,1957,,Elevated,101,preferred_term,10042945,10,Systemic lupus erythematosus,44,Prevotella,59823,,,,16S rRNA sequencing,Faeces,Human,271,229,Healthy control,,
1810,1958,,Elevated,101,preferred_term,10042945,10,Systemic lupus erythematosus,59,Eubacterium,142586,,,,16S rRNA sequencing,Faeces,Human,271,229,Healthy control,,
1811,1959,,Reduced,101,preferred_term,10042945,10,Systemic lupus erythematosus,415,Pseudobutyrivibrio,46205,,,,16S rRNA sequencing,Faeces,Human,271,229,Healthy control,,
1812,1960,,Elevated,101,preferred_term,10042945,10,Systemic lupus erythematosus,506,Flavonifractor,946234,,,,16S rRNA sequencing,Faeces,Human,271,229,Healthy control,,
1813,1961,,Elevated,101,preferred_term,10042945,10,Systemic lupus erythematosus,80,Dialister,39948,,,,16S rRNA sequencing,Faeces,Human,271,229,Healthy control,,
1864,2014,,Reduced,108,low_level_term,10057036,10,Osmotic diarrhea,52,Alistipes,239759,,,,16S rDNA pyrosequencing,Faeces,Human,275,244,Same person (before treatment),,
1865,2015,,Reduced,108,low_level_term,10057036,10,Osmotic diarrhea,129,Holdemania,61170,,,,16S rDNA pyrosequencing,Faeces,Human,275,244,Same person (before treatment),,
1867,2017,,Reduced,108,low_level_term,10057036,10,Osmotic diarrhea,381,Rikenella,28138,,,,16S rDNA pyrosequencing,Faeces,Human,275,244,Same person (before treatment),,
1866,2016,,Elevated,108,low_level_term,10057036,18,Osmotic diarrhea,317,Acinetobacter,469,,,,16S rDNA pyrosequencing,Tissue biopsie,Human,275,244,Same person (before treatment),,
1901,2057,,Reduced,59,preferred_term,10004055,32,Bacterial vaginosis,1,Lactobacillus,1591,,,,PCR-DGGE,Vaginal swab,Human,287,251,Healthy control,,
1902,2058,,Elevated,59,preferred_term,10004055,32,Bacterial vaginosis,321,Atopobium,1380,,,,PCR-DGGE,Vaginal swab,Human,287,251,Healthy control,,
1903,2059,,Elevated,59,preferred_term,10004055,32,Bacterial vaginosis,461,Sneathia,168808,,,,PCR-DGGE,Vaginal swab,Human,287,251,Healthy control,,
1904,2060,,Elevated,59,preferred_term,10004055,32,Bacterial vaginosis,305,Fusobacterium nucleatum,851,,,,PCR-DGGE,Vaginal swab,Human,287,251,Healthy control,,
1905,2061,,Elevated,59,preferred_term,10004055,32,Bacterial vaginosis,412,Eggerthella,84111,,,,PCR-DGGE,Vaginal swab,Human,287,251,Healthy control,,
1906,2063,,Elevated,59,preferred_term,10004055,32,Bacterial vaginosis,453,Megasphaera,906,,,,PCR-DGGE,Vaginal swab,Human,287,251,Healthy control,,
1907,2064,,Elevated,59,preferred_term,10004055,32,Bacterial vaginosis,110,Clostridium acetobutylicum,1488,,,,PCR-DGGE,Vaginal swab,Human,287,251,Healthy control,,
1908,2065,,Elevated,59,preferred_term,10004055,32,Bacterial vaginosis,340,Clostridium thermocellum,1515,,,,PCR-DGGE,Vaginal swab,Human,287,251,Healthy control,,
1909,2066,,Reduced,59,preferred_term,10004055,32,Bacterial vaginosis,1,Lactobacillus,1591,,,,16S rRNA sequencing,Vaginal swab,Human,287,251,Healthy control,,
1910,2067,,Reduced,59,preferred_term,10004055,32,Bacterial vaginosis,472,Alloiococcus,1651,,,,16S rRNA sequencing,Vaginal swab,Human,287,251,Healthy control,,
1911,2068,,Elevated,59,preferred_term,10004055,32,Bacterial vaginosis,452,Gardnerella,2701,,,,16S rRNA sequencing,Vaginal swab,Human,287,251,Healthy control,,
1912,2069,,Elevated,59,preferred_term,10004055,32,Bacterial vaginosis,44,Prevotella,59823,,,,16S rRNA sequencing,Vaginal swab,Human,287,251,Healthy control,,
1913,2070,,Elevated,59,preferred_term,10004055,32,Bacterial vaginosis,453,Megasphaera,906,,,,16S rRNA sequencing,Vaginal swab,Human,287,251,Healthy control,,
1914,2071,,Elevated,59,preferred_term,10004055,32,Bacterial vaginosis,412,Eggerthella,84111,,,,16S rRNA sequencing,Vaginal swab,Human,287,251,Healthy control,,
1915,2072,,Elevated,59,preferred_term,10004055,32,Bacterial vaginosis,321,Atopobium,1380,,,,16S rRNA sequencing,Vaginal swab,Human,287,251,Healthy control,,
1916,2073,,Elevated,59,preferred_term,10004055,32,Bacterial vaginosis,473,Aerococcus,1375,,,,16S rRNA sequencing,Vaginal swab,Human,287,251,Healthy control,,
1917,2074,,Elevated,59,preferred_term,10004055,32,Bacterial vaginosis,461,Sneathia,168808,,,,16S rRNA sequencing,Vaginal swab,Human,287,251,Healthy control,,
1918,2075,,Elevated,59,preferred_term,10004055,32,Bacterial vaginosis,286,Papillibacter,100175,,,,16S rRNA sequencing,Vaginal swab,Human,287,251,Healthy control,,
1919,2076,,Elevated,59,preferred_term,10004055,32,Bacterial vaginosis,62,Streptococcus,1306,,,,16S rRNA sequencing,Vaginal swab,Human,287,251,Healthy control,,
1928,2086,,Elevated,15,preferred_term,10009033,15,Chronic Obstructive Pulmonary Disease,96,Moraxella,479,,,,16S rRNA pyrosequencing,Sputum,Human,292,257,Non exacerbation,,
1931,2089,,Reduced,15,preferred_term,10009033,15,Chronic Obstructive Pulmonary Disease,62,Streptococcus,1306,,,,16S rRNA pyrosequencing,Sputum,Human,292,257,Non exacerbation,,
1932,2090,,Elevated,15,preferred_term,10009033,15,Chronic Obstructive Pulmonary Disease,247,Haemophilus,724,,,,16S rRNA pyrosequencing,Sputum,Human,292,257,Non exacerbation,,
1935,2106,,Elevated,116,preferred_term,10026883,78,Granulomatous mastitis,650,Corynebacterium kroppenstedtii,161879,,,,Metagenomic sequencing,Breast pus,Human,293,262,Lactating mastitis patients,,
1933,2104,,Elevated,58,preferred_term,10012438,3,Atopic dermatitis,26,Staphylococcus aureus,1280,,,,16S rRNA sequencing,Skin swab,Human,295,261,Healthy control,,
1934,2105,,Elevated,58,preferred_term,10012438,3,Atopic dermatitis,369,Staphylococcus epidermidis,1282,,,,16S rRNA sequencing,Skin swab,Human,295,261,Healthy control,,
1936,2107,,Elevated,58,preferred_term,10012438,3,Atopic dermatitis,62,Streptococcus,1306,,,,16S rRNA sequencing,Skin swab,Human,295,261,Healthy control,,
1937,2108,,Elevated,58,preferred_term,10012438,3,Atopic dermatitis,101,Propionibacterium,1743,,,,16S rRNA sequencing,Skin swab,Human,295,261,Healthy control,,
1938,2109,,Elevated,58,preferred_term,10012438,3,Atopic dermatitis,250,Corynebacterium,1716,,,,16S rRNA sequencing,Skin swab,Human,295,261,Healthy control,,
1944,2116,,Elevated,58,preferred_term,10012438,10,Atopic dermatitis,6,Faecalibacterium prausnitzii,853,,,,16S rRNA sequencing,Faeces,Human,298,263,Healthy control,,
1952,2138,,Elevated,62,preferred_term,10039073,10,Rheumatoid Arthritis,185,Collinsella,102106,,,,16S rRNA sequencing,Faeces,Human,302,266,Healthy control,,
1953,2139,,Elevated,62,preferred_term,10039073,10,Rheumatoid Arthritis,4,Eggerthella lenta,84112,,,,16S rRNA sequencing,Faeces,Human,302,266,Healthy control,,
1954,2140,,Elevated,62,preferred_term,10039073,10,Rheumatoid Arthritis,65,Faecalibacterium,216851,,,,16S rRNA sequencing,Faeces,Human,302,266,Healthy control,,
2019,2209,,Reduced,46,preferred_term,10008609,10,Primary sclerosing cholangitis,673,Succinivibrio,83770,,,,16S rRNA sequencing,Faeces,Human,330,286,Healthy control,,
2020,2210,,Reduced,46,preferred_term,10008609,10,Primary sclerosing cholangitis,2,Desulfovibrio,885,,,,16S rRNA sequencing,Faeces,Human,330,286,Healthy control,,
2021,2211,,Reduced,46,preferred_term,10008609,10,Primary sclerosing cholangitis,217,Phascolarctobacterium,33024,,,,16S rRNA sequencing,Faeces,Human,330,286,Healthy control,,
2022,2212,,Reduced,46,preferred_term,10008609,10,Primary sclerosing cholangitis,128,Coprococcus,33042,,,,16S rRNA sequencing,Faeces,Human,330,286,Healthy control,,
2023,2213,,Reduced,46,preferred_term,10008609,10,Primary sclerosing cholangitis,55,Lachnospiraceae,186803,,,,16S rRNA sequencing,Faeces,Human,330,286,Healthy control,,
2024,2214,,Reduced,46,preferred_term,10008609,10,Primary sclerosing cholangitis,404,Christensenellaceae,990719,,,,16S rRNA sequencing,Faeces,Human,330,286,Healthy control,,
2025,2215,,Elevated,46,preferred_term,10008609,10,Primary sclerosing cholangitis,35,Veillonella,29465,,,,16S rRNA sequencing,Faeces,Human,330,286,Healthy control,,
2028,2221,,Elevated,35,preferred_term,10067584,83,Type 1 Diabetes,62,Streptococcus,1306,,,,16S rRNA sequencing,Tissue biopsie,Human,334,290,Healthy control,,
2029,2222,,Reduced,35,preferred_term,10067584,83,Type 1 Diabetes,55,Lachnospiraceae,186803,,,,16S rRNA sequencing,Tissue biopsie,Human,334,290,Healthy control,,
2030,2223,,Reduced,35,preferred_term,10067584,83,Type 1 Diabetes,380,Peptostreptococcaceae,186804,,,,16S rRNA sequencing,Tissue biopsie,Human,334,290,Healthy control,,
2031,2224,,Reduced,35,preferred_term,10067584,83,Type 1 Diabetes,252,Pasteurellaceae,712,,,,16S rRNA sequencing,Tissue biopsie,Human,334,290,Healthy control,,
2032,2225,,Reduced,35,preferred_term,10067584,83,Type 1 Diabetes,44,Prevotella,59823,,,,16S rRNA sequencing,Tissue biopsie,Human,334,290,Healthy control,,
2033,2226,,Reduced,39,preferred_term,10009839,83,"Celiac Disease, Coaliac disease",44,Prevotella,59823,,,,16S rRNA sequencing,Tissue biopsie,Human,335,290,Healthy control,,
2034,2227,,Reduced,39,preferred_term,10009839,83,"Celiac Disease, Coaliac disease",55,Lachnospiraceae,186803,,,,16S rRNA sequencing,Tissue biopsie,Human,335,290,Healthy control,,
2035,2228,,Reduced,39,preferred_term,10009839,83,"Celiac Disease, Coaliac disease",380,Peptostreptococcaceae,186804,,,,16S rRNA sequencing,Tissue biopsie,Human,335,290,Healthy control,,
2042,2235,,Elevated,128,preferred_term,10008609,18,Primary sclerosing cholangitis-IBD,63,Escherichia,561,,,,16S rRNA sequencing,Tissue biopsie,Human,337,288,Healthy control,,
2043,2236,,Elevated,128,preferred_term,10008609,18,Primary sclerosing cholangitis-IBD,55,Lachnospiraceae,186803,,,,16S rRNA sequencing,Tissue biopsie,Human,337,288,Healthy control,,
2044,2237,,Elevated,128,preferred_term,10008609,18,Primary sclerosing cholangitis-IBD,453,Megasphaera,906,,,,16S rRNA sequencing,Tissue biopsie,Human,337,288,Healthy control,,
2045,2238,,Reduced,128,preferred_term,10008609,18,Primary sclerosing cholangitis-IBD,44,Prevotella,59823,,,,16S rRNA sequencing,Tissue biopsie,Human,337,288,Healthy control,,
2046,2239,,Reduced,128,preferred_term,10008609,18,Primary sclerosing cholangitis-IBD,14,Roseburia,841,,,,16S rRNA sequencing,Tissue biopsie,Human,337,288,Healthy control,,
2047,2240,,Reduced,130,preferred_term,10024535,84,Oral cancer,410,Firmicutes,1239,,,,16S rDNA pyrosequencing,Oral swab,Human,338,292,Same person (healthy tissue),,
2048,2241,,Reduced,130,preferred_term,10024535,84,Oral cancer,222,Actinobacteria,1760,,,,16S rDNA pyrosequencing,Oral swab,Human,338,292,Same person (healthy tissue),,
2049,2242,,Reduced,130,preferred_term,10024535,84,Oral cancer,62,Streptococcus,1306,,,,16S rDNA pyrosequencing,Oral swab,Human,338,292,Same person (healthy tissue),,
